label_code,trans_target_f1,target_f1,delta_f1,trans_target_accuracy,delta_accuracy,div_score,w_dist,log_w_dist,inverse_div_score,sqrt_w_dist,inverse_log_w_dist
434.91,0.5124390425031562,,0.016285397623780062,0.515,0.0050000000000000044,147.7334456051226,8.783966777027282e-09,-18.55033773440095,0.006768947924445657,9.37228188704719e-05,-0.05390737431941926
492.8,0.5228303442589157,,0.00411162554019695,0.5325,-0.0025000000000000577,127.77039318849566,8.576519296251673e-09,-18.57423768218303,0.007826539271306235,9.260949895260029e-05,-0.05383801031895001
493.20,0.5620192800738386,,0.019926701332045216,0.57,0.007499999999999951,119.57320695996555,8.8208547233703e-09,-18.546147064211333,0.008363077527349511,9.391940546750868e-05,-0.05391955517972297
493.90,0.526522961574508,,0.03034956045061188,0.525,0.010000000000000009,125.82502572983435,8.926012588759053e-09,-18.534296060393135,0.007947544569926444,9.447757717447592e-05,-0.053954031852169994
496,0.5949968730456535,,0.02955989456519681,0.5974999999999999,0.007499999999999951,112.72485672522032,8.60222764073663e-09,-18.571244639236276,0.008871157871041823,9.274819481120174e-05,-0.05384668714595771
507.0,0.5699481865284974,,0.0036974438071664117,0.585,0.012499999999999956,127.97066611966918,8.975643763075347e-09,-18.52875117666807,0.007814290808370648,9.473987419811864e-05,-0.05397017804735963
511.9,0.557554333595182,,0.016450729991578372,0.5725,0.012499999999999956,126.3250932526461,8.910842212949482e-09,-18.535997075469627,0.007916083608187269,9.439725744400355e-05,-0.05394908058781424
512.1,0.5279187817258884,,0.015098268905375467,0.535,0.0050000000000000044,138.0357584768347,9.066238245491559e-09,-18.518708405764485,0.007244499621218229,9.521679602618205e-05,-0.05399944629446841
515,0.5924007794072401,,0.012735694587516111,0.605,0.010000000000000009,121.81365960559084,8.852083040753909e-09,-18.542613033785578,0.00820925997328877,9.408550919644272e-05,-0.05392983168973809
518.0,0.5501322751322751,,0.017161260639521392,0.57,0.02749999999999997,131.1028617572303,8.77675799776011e-09,-18.551158746035103,0.007627598563422283,9.368435300390407e-05,-0.0539049885610907
518.81,0.5974765348515156,,0.005519567638400891,0.605,-0.0050000000000000044,124.79121476837705,8.80276730901387e-09,-18.54819969796322,0.00801338461089656,9.382306384367263e-05,-0.053913588180194656
518.82,0.55,,0.037059707903780215,0.56,0.025000000000000022,138.43312978994624,8.632759340505297e-09,-18.567701644775056,0.007223704336652406,9.291264359873363e-05,-0.05385696189713387
518.84,0.6050031269543465,,-0.0013644972143247447,0.61,-0.007499999999999951,136.7542979580262,9.011567210110098e-09,-18.52475683926349,0.007312384436406734,9.492927477922761e-05,-0.05398181518261474
518.89,0.5662276677281806,,0.014510325385838185,0.585,0.01750000000000007,119.53908435038218,8.962086819177182e-09,-18.530262733151456,0.008365464780279646,9.466829891350737e-05,-0.053965775574836075
571.2,0.7248600223964167,,-0.03701805918135126,0.73,-0.040000000000000036,95.82538381635825,9.015199797731728e-09,-18.52435381772677,0.010435648261179112,9.494840597783476e-05,-0.05398298962758183
571.5,0.6025279458517075,,-0.0007424824413000408,0.61,0.0025000000000000577,137.80770398437278,8.954652488390475e-09,-18.53109260861995,0.007256488360864054,9.462902561260194e-05,-0.05396335883264857
572.2,0.7575966322234979,,-0.034990498763655786,0.76,-0.04500000000000004,77.81657747956658,9.12679172071227e-09,-18.512051603797804,0.012850732226852105,9.553424370722924e-05,-0.054018864110925824
572.3,0.7368460726669682,,-0.02587592186855081,0.7424999999999999,-0.03500000000000014,97.59452584565736,9.095176569647537e-09,-18.515521611239812,0.01024647634009174,9.536863514619226e-05,-0.05400874039610917
576.1,0.5618692584209826,,-0.008869181882675159,0.575,-0.0050000000000000044,149.98662196788405,8.661220787404896e-09,-18.56441015578469,0.006667261298905215,9.306567996530673e-05,-0.053866510791801214
577.0,0.5333473650977401,,0.00717167743136915,0.55,0.0050000000000000044,144.9201972792911,8.808032107070591e-09,-18.54760179231576,0.006900349425227415,9.385111670657197e-05,-0.053915326153610776
577.1,0.5631648936170213,,0.0022940405364524352,0.57,0.022499999999999853,145.43544943199146,8.912915938550355e-09,-18.535764383172907,0.006875902703952657,9.440824084024846e-05,-0.05394975784801287
578.0,0.5287989692134769,,0.005124585344918331,0.555,0.01749999999999996,141.90295687166474,8.791380065242125e-09,-18.549494133563822,0.007047069504720662,9.376235953324833e-05,-0.05390982593916565
578.1,0.5728937728937729,,0.006560335426314734,0.585,0.0050000000000000044,134.93629830446335,8.833192996788843e-09,-18.544749279904526,0.007410904349426062,9.39850679458649e-05,-0.0539236192901039
578.9,0.5633012820512822,,0.011029861694755283,0.575,0.010000000000000009,134.08046041875315,8.816592116849341e-09,-18.546630422901803,0.007458208279393223,9.38967098297344e-05,-0.053918149938717554
583.81,0.7103299492385787,,-0.00883341054978104,0.715,-0.015000000000000013,110.9919940839103,9.078871366678642e-09,-18.517315950882885,0.009009658833987582,9.528311165510204e-05,-0.05400350691495984
584.5,0.6531637780740437,,0.010867623179034225,0.66,0.0050000000000000044,117.23248205008767,9.045352950494725e-09,-18.52101469724691,0.008530059097211209,9.510706046605965e-05,-0.053992722123839515
584.9,0.62,,0.007328291402994291,0.625,-0.0050000000000000044,119.45548274700411,8.624107141493538e-09,-18.568704399214372,0.008371319398691054,9.286607099201267e-05,-0.05385405349240786
585.3,0.7480963480963481,,-0.029945113987667304,0.745,-0.03500000000000003,94.18682303064521,8.948611119749691e-09,-18.531767498852517,0.010617196416898293,9.459709889711043e-05,-0.053961393594103735
585.6,0.7431464251952833,,-0.050554147479928035,0.745,-0.05500000000000005,93.43832259122459,8.95811546169917e-09,-18.530705960016956,0.010702246918267308,9.464732147133996e-05,-0.05396448479392336
585.9,0.7295833333333333,,-0.042076719576719546,0.7375,-0.03749999999999998,94.11444176690314,8.860520035012663e-09,-18.5416603793552,0.010625361859731777,9.413033536014128e-05,-0.05393260255772066
530.81,0.5585172608941709,,0.01840572078263092,0.5674999999999999,0.0024999999999999467,114.83670001060386,8.778458695821924e-09,-18.550964991882495,0.008708017558042519,9.369342930975429e-05,-0.05390555156767201
535.50,0.5510204081632654,,0.02625822320690563,0.5625,0.02499999999999991,143.5141946729671,8.87299890428695e-09,-18.54025300258167,0.006967951862035316,9.419659709504877e-05,-0.053936696541344566
536.3,0.6926999972872527,,-0.026876722289466803,0.705,-0.022500000000000075,102.00853025543117,9.099925420086087e-09,-18.514999619052126,0.009803101735668403,9.539352923592925e-05,-0.05401026306103672
593.9,0.6134633563858898,,0.01804766097019439,0.61,0.0025000000000000577,109.48607658079271,8.407904902507025e-09,-18.59409351379407,0.009133581467430455,9.169462853682883e-05,-0.0537805190265472
599.0,0.5751376023627333,,0.010363807222446009,0.59,0.0050000000000000044,121.79701615489148,8.729193258124688e-09,-18.55659288165999,0.008210381761144967,9.343015176122047e-05,-0.05388920295752829
693.0,0.5863874345549739,,0.024192222039193134,0.6025,0.03750000000000009,142.43321462905067,9.005860388528596e-09,-18.5253903172382,0.007020834308938219,9.489921173818356e-05,-0.053979969267880006
682.6,0.5816666666666667,,0.010210351273274632,0.595,0.012499999999999956,125.65066806854895,8.921918575716453e-09,-18.53475482651865,0.007958572886014805,9.445590810381558e-05,-0.053952696399806016
745.5,0.5,,-0.03363499245852175,0.515,0.0,125.40604485395068,8.938066067582358e-09,-18.53294659469895,0.00797409727070662,9.454134581008649e-05,-0.05395796048352257
799.02,0.6091370558375634,,0.05472706791972204,0.615,0.04500000000000004,134.53690634742344,8.944538654603367e-09,-18.532222697100785,0.007432904673886544,9.457557113019919e-05,-0.05396006816583538
707.03,0.6699753694581281,,0.026938757828551596,0.67,0.012500000000000067,123.9445056886547,9.32035777355401e-09,-18.491064821265315,0.008068126896338377,9.65420000494811e-05,-0.05408017383887855
707.15,0.6275689614753458,,0.013707575336731948,0.635,0.015000000000000013,130.40372105003337,9.238887404380445e-09,-18.499844369324116,0.007668492830939383,9.611913131307651e-05,-0.054054508785931724
707.22,0.7405583756345178,,0.011872478198620362,0.7375,0.0025000000000000577,114.62900294554345,9.283899112920859e-09,-18.494984215361807,0.008723795673901726,9.635299223646799e-05,-0.05406871335253192
861.21,0.7117676640683932,,-0.012979810679081605,0.71,-0.0024999999999999467,104.39175140644184,8.580533132649604e-09,-18.573769788704496,0.009579300917239825,9.263116717741175e-05,-0.053839366557032635
715.90,0.6071475085306453,,0.028784935431229952,0.61,0.010000000000000009,117.27553274422934,8.738669785859636e-09,-18.55550785727655,0.008526927796447857,9.348085250926863e-05,-0.05389235410271186
765.26,0.90593828885131,,-0.008500469578074488,0.905,-0.010000000000000009,34.2615379555799,9.346619291398363e-09,-18.48825113214161,0.029187247849074976,9.667791522058367e-05,-0.054088404189918844
765.28,0.8947344322344322,,0.002577569489334186,0.89,0.0,45.80333441580767,9.663405329957663e-09,-18.45491973221292,0.021832471647629206,9.830262117541762e-05,-0.054186093167043564
766.1,0.9234432234432233,,0.000366300366300254,0.92,0.0,28.18746060217186,3.17779276317641e-08,-17.264493887789012,0.0354767679896269,0.00017826364641105067,-0.057922346667068476
769,0.8955223880597015,,-0.008732931089234675,0.895,-0.012499999999999956,35.112153579132,9.281784518846863e-09,-18.495212011345522,0.028480167066548837,9.634201844910072e-05,-0.054068047416086375
770.6,0.9095217578629902,,-0.009138529218349456,0.905,-0.010000000000000009,31.612484026596846,9.15957954676501e-09,-18.508465560322044,0.03163307252788677,9.570569234254048e-05,-0.05402933034836629
770.81,0.9077363184079602,,-0.023218681853970802,0.9075,-0.022500000000000075,26.68521626092287,9.577262273687642e-09,-18.463874060994335,0.03747393276570045,9.786348794973354e-05,-0.05415981481982373
765.18,0.8856432125088842,,0.012820479354708869,0.88,0.007499999999999951,45.47780620825294,9.181468793353407e-09,-18.50607864583656,0.021988747553494083,9.581998118009316e-05,-0.0540362990527427
765.19,0.9150867823765021,,0.0012131560028756372,0.91,0.0,37.236713499628394,1.8026541903218253e-08,-17.831420614953046,0.026855216425315825,0.00013426295804583725,-0.05608078131259051
860.0,0.6784615384615384,,-0.022216721722222776,0.68,0.0,110.44532866969746,8.66722909314781e-09,-18.563716694335444,0.009054253466804765,9.309795429088552e-05,-0.05386852301539062
779.81,0.9207920792079208,,-0.02766152903950181,0.92,-0.029999999999999916,26.611453476006226,9.943208562270623e-09,-18.4263760753794,0.03757780464346427,9.971563850405123e-05,-0.054270030955037366
779.89,0.8823529411764707,,0.03402674730053856,0.88,0.025000000000000022,42.053192982573606,1.4477546719883895e-08,-18.05066688976533,0.023779407200171205,0.00012032267749632193,-0.05539961521128046
780.09,0.5639661756683033,,0.02385463555676337,0.58,0.02499999999999991,126.89206412290727,9.081600972505062e-09,-18.517015341317673,0.007880713478121082,9.52974342388349e-05,-0.05400438362054302
780.2,0.5268459888010886,,0.02013048208558188,0.535,0.007499999999999951,131.22628337796615,8.879204233864973e-09,-18.53955389726134,0.007620424615088255,9.422952952161533e-05,-0.053938730432328254
780.39,0.527363184079602,,0.022208544904344207,0.5175000000000001,0.012500000000000067,131.89652926629432,8.790889702346737e-09,-18.54954991281212,0.00758170063733092,9.375974457274688e-05,-0.05390966383013438
780.57,0.561199781289869,,0.04442143768225715,0.565,0.03249999999999997,135.4485294573962,8.481070842022048e-09,-18.585429116574726,0.007382878234307731,9.209272958286148e-05,-0.053805591128815375
770.89,0.8920878210439105,,-0.00446390309402056,0.89,-0.0050000000000000044,34.107486840941704,9.243093484599689e-09,-18.499389214617796,0.02931907603346568,9.614100833983223e-05,-0.05405583873060105
774.6,0.8229166666666666,,0.02501676588395252,0.83,0.02499999999999991,52.4022767913159,9.81556713374372e-09,-18.439296228539515,0.019083140299081813,9.907354406572786e-05,-0.054232004714596695
V42.2,0.6530612244897959,,0.0015549622139495733,0.66,0.0025000000000000577,103.14677244778571,8.782215314581053e-09,-18.550537147391537,0.00969492283926008,9.371347456252517e-05,-0.05390679483049977
V43.3,0.63,,-0.019075414949314973,0.64,-0.01749999999999996,115.51802589050385,8.726508667755158e-09,-18.556900470595927,0.008656657628030024,9.341578382562103e-05,-0.0538883097198552
V43.64,0.5691846195800382,,0.005218443911734871,0.58,0.0,124.05025209027724,8.757588580677861e-09,-18.553345246071878,0.008061249236899999,9.358198854842667e-05,-0.053898635892183404
V43.65,0.5985119936299392,,0.02118472622365508,0.6,0.0050000000000000044,119.53333419257393,8.556887426069347e-09,-18.576529331367823,0.00836586720143648,9.250344548215135e-05,-0.0538313687213589
V45.81,0.6224489795918368,,-0.02431718956239215,0.63,-0.020000000000000018,123.21608842105204,8.894808200412063e-09,-18.537798078690425,0.00811582328910504,9.431229082368885e-05,-0.05394383927126276
V70.7,0.6157542224810716,,0.014743476928607335,0.615,0.0,111.8792545856625,9.17787574406719e-09,-18.506470059519632,0.008938207567644553,9.580123038910925e-05,-0.05403515617964136
V09.0,0.5989847715736041,,0.02165750416731993,0.6,0.020000000000000018,164.25580062532183,8.713098977028409e-09,-18.55843831406611,0.006088065055803205,9.334398200756388e-05,-0.05388384426948597
V10.05,0.5536096323200159,,0.013059288959923032,0.56,0.0024999999999999467,126.7722158027886,8.95463007682947e-09,-18.531095111407087,0.007888163772065292,9.462890719452206e-05,-0.05396335154442305
V10.11,0.5435897435897435,,-0.00041412488221004295,0.555,-0.0050000000000000044,131.7031800019563,8.856545507376739e-09,-18.542109045946525,0.007592831091740884,9.410922116018567e-05,-0.05393129754129071
V10.52,0.5555617773049248,,0.0020429557009967736,0.575,0.01749999999999985,153.61465881666985,8.871234747125708e-09,-18.540451845451045,0.006509795404313867,9.418723239975632e-05,-0.05393611808038826
V45.82,0.6829268292682926,,0.004071026475971573,0.6775,-0.012499999999999956,106.8267496325333,8.854123803059009e-09,-18.54238252000788,0.009360951292067182,9.409635382446554e-05,-0.053930502130509116
V45.89,0.61,,0.0408469945355191,0.615,0.025000000000000022,126.36721684997505,9.14507376886844e-09,-18.510050488556736,0.007913444838998189,9.56298790591541e-05,-0.05402470407188889
V49.86,0.6616326530612244,,0.04185004436557227,0.665,0.030000000000000027,125.38924150674167,9.318241128875893e-09,-18.49129194613648,0.007975165875345327,9.653103712731927e-05,-0.05407950958283027
E885.9,0.54,,0.02162502405101574,0.545,0.010000000000000009,143.39991339920692,9.237617587668491e-09,-18.499981821370863,0.0069735049087242375,9.611252565440412e-05,-0.05405410716916582
E888.9,0.5076931169616791,,0.01660577293315857,0.515,0.010000000000000009,145.9477440958953,8.676157921513866e-09,-18.562687042036575,0.006851767433575045,9.314589589194935e-05,-0.05387151104446388
V45.01,0.6632653061224489,,-0.001700680272108901,0.665,-0.015000000000000013,98.33419103568687,8.859012556662817e-09,-18.541830528126976,0.010169402823856921,9.412232762029856e-05,-0.0539321076461708
V45.02,0.7277389277389277,,-0.01149184149184157,0.73,-0.012499999999999956,87.81383445925752,9.009730730112532e-09,-18.524960651442836,0.01138772730012108,9.49196014009358e-05,-0.05398122127304567
V45.11,0.8756218905472637,,-0.04063426708820428,0.875,-0.04500000000000004,45.82731086210934,9.27037158654811e-09,-18.49644237332325,0.021821049090332157,9.628276889738947e-05,-0.05406445087203709
995.91,0.5758369030620341,,0.02030686096482781,0.5825,0.01750000000000007,164.94063971154122,8.70514698764602e-09,-18.55935137844136,0.006062787204832382,9.330137720122903e-05,-0.05388119334609965
995.92,0.7826155214820243,,-0.040607517733662,0.7825,-0.04499999999999993,77.57356417526411,8.939034752268743e-09,-18.532838223135002,0.012890989483745676,9.454646874563187e-05,-0.05395827600500366
996.62,0.5339933993399341,,-0.0010635445797506637,0.5475000000000001,-0.0024999999999999467,154.39072129753487,8.919143978416295e-09,-18.535065861504837,0.006477073178982336,9.444121969996097e-05,-0.053951791025295626
V66.7,0.6192893401015229,,0.03194256880337454,0.63,0.025000000000000022,130.83334265511445,9.111208945844745e-09,-18.513760429117458,0.007643311557330364,9.545265290103123e-05,-0.05401387815450249
V58.61,0.6450145014501449,,0.013431586877280632,0.64,-0.010000000000000009,121.73256884661615,8.866818098511286e-09,-18.540949831193238,0.00821472847796391,9.416378336978228e-05,-0.05393466942656859
V58.65,0.599492385786802,,0.05354106934368219,0.61,0.03749999999999998,136.90263497051097,9.050962237053227e-09,-18.52039476035036,0.007304461307230511,9.513654522344832e-05,-0.0539945294330801
V58.67,0.6379955890649842,,0.03254088416276546,0.64,0.015000000000000013,131.57829287269416,9.05936975478291e-09,-18.51946628280092,0.007600037803861228,9.518072155002246e-05,-0.05399723646078844
V29.0,0.94,,-0.01609756097560966,0.94,-0.015000000000000013,26.614836731838444,9.53445417548866e-09,-18.46835384384417,0.03757302778430097,9.764452967518795e-05,-0.05414667752498784
V29.3,0.9130414488424197,,-0.0048329472928458905,0.91,-0.0050000000000000044,28.29490046014223,2.4934963236485957e-08,-17.506994872323347,0.0353420575346662,0.00015790808477239522,-0.05712002586925362
V30.00,0.9187796330653475,,-0.017180958067657293,0.92,-0.015000000000000013,25.731514228361792,9.471769565334521e-09,-18.4749500870848,0.038862850865487734,9.732301662676986e-05,-0.054127345150397216
V30.01,0.8975512243878061,,-0.011100510350885218,0.895,-0.010000000000000009,40.091310094268216,9.553600117742977e-09,-18.466347777811357,0.024943061168334536,9.77425194976218e-05,-0.05415255967406678
V31.01,0.8756095749684383,,0.00861450107681272,0.875,0.0050000000000000044,49.86871561099349,9.089007929434706e-09,-18.516200073389133,0.02005265200332433,9.533628862838487e-05,-0.05400676143250184
728.88,0.5918191996250683,,0.007186800214914468,0.5974999999999999,-0.007500000000000062,137.92738378964805,8.88519790764544e-09,-18.538879101232723,0.0072501918946356,9.426132774179155e-05,-0.05394069374633907
996.81,0.6992121404399323,,-0.029501627676009723,0.71,-0.030000000000000027,99.24034347455893,9.039110273399472e-09,-18.521705088470128,0.010076547147948537,9.507423559198082e-05,-0.05399070956067139
997.1,0.6400560224089636,,0.0028011204481792618,0.6375,0.0,122.61257998215123,8.647176952411209e-09,-18.566032933154002,0.008155769988247295,9.299019815233867e-05,-0.0538618025509513
997.31,0.7002538071065989,,0.04400635085914262,0.7,0.03249999999999997,130.1678483027067,9.24665246922009e-09,-18.499004246141403,0.007682388646960574,9.615951574971709e-05,-0.05405696364487207
997.5,0.5897328003366293,,0.01753202813585708,0.5974999999999999,0.0024999999999999467,144.68335613537855,9.301662232706294e-09,-18.49307271805874,0.006911645034445507,9.64451254999769e-05,-0.05407430205059899
998.11,0.5501216030453633,,0.00971343978005712,0.56,0.010000000000000009,144.28253739746302,8.705967276370758e-09,-18.559257152567827,0.006930845672926067,9.330577300666213e-05,-0.05388146690244236
998.12,0.55137227304715,,0.025044814893951828,0.56,0.010000000000000009,134.60858830888242,9.148944337115427e-09,-18.509627337307805,0.007428946492666047,9.565011415108414e-05,-0.05402593913840776
998.2,0.5285096554132087,,0.017982173143705205,0.54,0.020000000000000018,148.5786205569657,8.911862497687545e-09,-18.535882582775535,0.006730443426189945,9.440266149684311e-05,-0.0539494138212361
998.59,0.5535188216039281,,0.01881240978627574,0.5674999999999999,0.022499999999999853,151.50725029248792,8.799735989136522e-09,-18.548544117146783,0.006600344195208342,9.380690800328365e-05,-0.05391258708415679
E932.0,0.5757575757575758,,0.04891808898093275,0.58,0.04999999999999993,169.99657034688605,8.929663220814994e-09,-18.533887156003768,0.005882471616688811,9.449689529722653e-05,-0.05395522221446489
E933.1,0.6109352832041907,,0.027365454974168313,0.6275,0.040000000000000036,144.6222985118507,9.261118689989312e-09,-18.49744098673099,0.006914563039655034,9.623470626540776e-05,-0.05406153211773148
E934.2,0.6532663316582915,,-0.0017250431260781296,0.6575,-0.0050000000000001155,126.2329730862736,9.083657551496505e-09,-18.51678891139954,0.007921860473939345,9.530822394471793e-05,-0.05400504400546292
789.59,0.7212308336385995,,0.005823143428618671,0.725,-0.0050000000000000044,100.46762326350697,9.467220896429072e-09,-18.475430436763638,0.00995345532736646,9.729964489364323e-05,-0.054125937873151446
787.91,0.6231155778894472,,0.0364834653417454,0.63,0.03500000000000003,126.4683186967809,8.997980195894336e-09,-18.526265707475137,0.00790711863891849,9.48576839053871e-05,-0.053977418643872274
788.20,0.5492227979274611,,0.014165854007776368,0.5625,0.012499999999999956,129.19377446169892,8.822090272156232e-09,-18.54600700269799,0.00774031104955806,9.392598294484988e-05,-0.05391996238621739
733.00,0.5506424792139077,,0.008957720203920605,0.5625,0.007499999999999951,135.428524769638,8.994632274209192e-09,-18.52663785151251,0.00738396878870966,9.484003518667205e-05,-0.05397633440102896
790.4,0.5953043193717278,,0.059503587595763796,0.61,0.05249999999999988,137.71513728889255,9.090386613106619e-09,-18.51604839796657,0.00726136588675975,9.534351898847985e-05,-0.05400720383242354
790.7,0.5515518707482994,,0.02101514758445755,0.56,0.02750000000000008,146.17765970293448,8.632672196742341e-09,-18.567711739369305,0.006840990627652833,9.291217464219821e-05,-0.053856932617048874
790.92,0.6530612244897959,,0.005402289781892056,0.655,0.0,117.93194178790196,9.103333655086178e-09,-18.514625154784397,0.00847946692676763,9.54113916421209e-05,-0.05401135543603421
E849.7,0.5876288659793814,,0.0383756451379722,0.6,0.03500000000000003,141.65303874529667,8.923697257420152e-09,-18.534555485489882,0.007059502633036195,9.446532304195096e-05,-0.0539532766665415
E849.8,0.5421099290780143,,0.019873761883863916,0.565,0.03249999999999997,143.14152104414381,9.126454823472148e-09,-18.512088517476624,0.0069860931524655745,9.553248046330707e-05,-0.054018756395634915
785.0,0.5404081632653062,,0.023637179474582437,0.5525,0.02499999999999991,135.62408196343327,8.973602391529373e-09,-18.52897863709033,0.007373321798923721,9.472910002490984e-05,-0.053969515513297255
724.2,0.5459231490159326,,0.00946085927095175,0.56,0.010000000000000009,133.6922279172382,8.972607498232614e-09,-18.529089512122315,0.007479866373526569,9.472384862447585e-05,-0.05396919256857
785.51,0.659998499662424,,-0.006668167004242775,0.655,-0.025000000000000022,110.61186840310934,9.075535634190563e-09,-18.517683435485985,0.00904062117778936,9.526560572520684e-05,-0.05400243521193749
785.52,0.82,,-0.04432160804020102,0.8174999999999999,-0.0475000000000001,68.0466746876968,8.786032547478905e-09,-18.55010258692906,0.014695795269784219,9.373383886024783e-05,-0.05390805766781198
785.59,0.5625000000000001,,0.01419477648599976,0.575,0.014999999999999902,140.48686209121644,9.077073765437889e-09,-18.517513968803026,0.007118103323787758,9.527367824030879e-05,-0.05400292942587909
787.20,0.6077886328061748,,0.03781453954192604,0.615,0.030000000000000027,138.4248402692163,9.054178553898561e-09,-18.520039467131014,0.0072241369255340625,9.515344740942685e-05,-0.05399556527807511
V05.3,0.9313725490196078,,-0.021008403361344685,0.93,-0.019999999999999907,28.945386732491485,9.710414266069803e-09,-18.450066891694366,0.03454781963156464,9.854143426026335e-05,-0.05420034549848533
V44.0,0.577319587628866,,-0.007067312599618458,0.59,0.0050000000000000044,154.84277033363435,8.91520144237884e-09,-18.535507989994404,0.006458163967522247,9.44203444305243e-05,-0.05395050411026269
V44.1,0.5816326530612245,,0.0020035284361902272,0.59,0.0025000000000000577,148.8298393166792,8.992935707572806e-09,-18.52682648920307,0.006719082709430373,9.483109040590436e-05,-0.05397578482114963
V10.82,0.5000520670623764,,-0.010872103553737467,0.515,0.027500000000000024,166.74538740928975,8.774887219307307e-09,-18.55137192017767,0.00599716739117599,9.36743679952382e-05,-0.05390436913791456
V10.83,0.5912551549117055,,0.02875515491170544,0.5925,0.010000000000000009,120.45843142917951,8.810175475535606e-09,-18.547358479428734,0.00830161897457485,9.386253499419034e-05,-0.0539160334399705
V12.51,0.596379803112099,,0.030526144575513614,0.605,0.020000000000000018,134.9207839012936,8.933101243689766e-09,-18.533502218619184,0.007411756521749739,9.451508474148328e-05,-0.053956342854367643
V12.54,0.6126551122961746,,0.023794424196907804,0.615,0.0050000000000000044,122.51396966861921,8.87508414002687e-09,-18.540018021063464,0.008162334488914536,9.420766497492053e-05,-0.05393738015054203
V15.3,0.5933574120603015,,0.017518131066381337,0.605,0.015000000000000013,151.5812229267671,9.103907875302839e-09,-18.514562078758754,0.006597123183807049,9.541440077526473e-05,-0.054011539443715624
V15.81,0.5416666666666667,,0.01426006726661222,0.555,0.0050000000000000044,146.7978444313642,9.167606673102236e-09,-18.507589580042886,0.0068120891275590435,9.57476196732965e-05,-0.054031887603468394
V15.82,0.59,,0.031482739105829105,0.595,0.010000000000000009,124.31471622391129,9.027960141473157e-09,-18.522939392990548,0.008044099929398826,9.501557841466397e-05,-0.053987111806802116
V17.3,0.6799014778325123,,0.008216268074423105,0.675,-0.0050000000000000044,107.42861153159828,8.911753626214953e-09,-18.535894799316985,0.009308507163437249,9.44020848615906e-05,-0.05394937826453613
E879.8,0.6093813621433806,,0.05713738363012455,0.625,0.06000000000000005,135.70003601444273,9.150142997721316e-09,-18.509496329614837,0.007369194801787442,9.565637980668783e-05,-0.05402632152664356
E880.9,0.5558265582655826,,0.016187625769507163,0.545,0.020000000000000018,153.54980427066164,8.561157265995318e-09,-18.57603046130511,0.00651254493452368,9.252652195989709e-05,-0.0538328143939608
996.72,0.7170606298650288,,0.007221920187609476,0.71,-0.0050000000000000044,104.09052911187456,8.795291874616675e-09,-18.549049272881547,0.009607021969551318,9.378321744649559e-05,-0.05391111885513109
996.74,0.5561282932416953,,0.017268189614752405,0.575,0.019999999999999907,147.5501047683161,8.905579437244057e-09,-18.536587853568825,0.006777358793273682,9.436937764573875e-05,-0.053947361181009984
E878.0,0.6582320668615085,,0.03058242769354469,0.6625000000000001,0.022500000000000075,147.0785374447978,9.12987757563889e-09,-18.511713551450367,0.006799088550736539,9.555039285967844e-05,-0.05401985057842749
E878.1,0.599492385786802,,0.03326471805862141,0.61,0.025000000000000022,131.69664090659472,8.97958900327137e-09,-18.52831172368956,0.007593208096395152,9.476069334524399e-05,-0.05397145810761808
E878.2,0.63,,0.025833333333333375,0.635,0.015000000000000013,126.93274271181886,8.865115440334542e-09,-18.54114187547067,0.007878187917756928,9.415474199600646e-05,-0.05393411078542943
E878.8,0.5435897435897435,,0.02208933308071226,0.555,0.03500000000000003,148.53314217549246,8.713778179032824e-09,-18.55836036527486,0.0067325041761958845,9.334762010374354e-05,-0.053884070592310075
E879.0,0.7383901669137691,,-0.021818166419564244,0.735,-0.02749999999999997,97.41816148190648,8.770237769861924e-09,-18.551901919200997,0.010265026405633107,9.36495476223026e-05,-0.05390282917381166
